,Drug_ID,Drug,Y,property
6250,6250,CCN1CCN(CC1)C2=NC=C3CN(CCC3=N2)CC4=CC(=CS4)Br,1,2
6251,6251,C1CCC2(C1)C3=C(CCCC3=O)NC(=N2)NC4=NC5=CC=CC=C5O4,1,2
6252,6252,CC1=CC2=C(C=C1)OC(=N2)NC3=NC4(CCCC4)C5=C(N3)CCCC5=O,1,2
6253,6253,CCOC(=O)C1CCN(CC1)C(=O)C2(CCCCC2)NC(=O)NC3=C(C=C(C=C3)F)F,1,2
6254,6254,CCOC(=O)C1=CC=C(C=C1)N2C(=CC(=C2C)C3=NN=C4N3CCCCC4)C,1,2
6255,6255,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC3=CN=C(C=C3)C4=CC=CC=C4,1,2
6256,6256,CC1=C(C(=NN1)C)CCC2=NN3C(=N2)C4=CC=CC=C4N=C3SCC(=O)NC5=CC=C(C=C5)F,1,2
6257,6257,COC1=CC=C(C=C1)C(=O)N[C@@H]2CCC[C@@H]2C(=O)N3CCC(CC3)CC4=CC=CC=C4,1,2
6258,6258,CCN1C2=CC=CC=C2C(=CC1=O)OCC(=O)N3CCN(CC3)C4=CC(=CC=C4)Cl,1,2
6259,6259,CC1=NC=C(C=C1)N2CCC(CC2)CNC3=NC(=NC=C3C)C4=CC=CC=C4C(C)C,1,2
6260,6260,CC1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=CC=CC=C3NS(=O)(=O)C4=CC=C(C=C4)C,1,2
6261,6261,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=CC=CC=C3,1,2
6262,6262,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=C(C=CC=N3)O,1,2
6263,6263,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC(=CC=C4)F)C(F)(F)F,1,2
6264,6264,CC(=O)C1CCN(CC1)C2=NC=C(S2)C3=CC(=CC=C3)N(C)C,1,2
6265,6265,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CS4)C(F)(F)F,1,2
6266,6266,CCCCCCN(CCCCCC)C(=O)CC1=C(NC2=CC=CC=C21)C3=CC=C(C=C3)F,1,2
6267,6267,CCOC1=C(C=C(C=C1)C(C)CNC(=O)C2=CC3=C(N2CC4=CC=CC=C4)C=CS3)OCC,1,2
6268,6268,CCOC(=O)C1=CC(=C(C=C1)NC2CCCCC2)N,1,2
6269,6269,CCCN1CC2=C(NC1)N(C(=S)NC2=O)CCC3=C(C(=CC=C3)Cl)Cl,1,2
6270,6270,CCC1=CC=C(C=C1)N2C3=C(C(SCC(=O)N3)C4=CC=CC=C4C)C(=N2)C,1,2
6271,6271,CC(C)C(=O)N1CCC2=C(C1C3=CC(=CC=C3)F)C=C(C=C2)OCC4=NC(=CO4)C(=O)N5CCCC5,1,2
6272,6272,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)C[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC4=C(N=CN=C43)N)O)O,1,2
6273,6273,CC1=CC(=CC=C1)CN2CCN(CC2)C3=CC=CC=N3,1,2
6274,6274,CC1=CC(=C(N1C2=CC=C(C=C2)OC)C)C3=NN=C4N3CCCCC4,1,2
6275,6275,CC1=CC=C(C=C1)S(=O)(=O)NCCC(=O)NC2=NC(=CS2)C3=CC=CC=C3,1,2
6276,6276,CC1=NC=C(C=C1)N2CCC(CC2)CNC3=NC(=NC=C3F)C4=CC=CC=C4C(C)C,1,2
6277,6277,CC1=C(C2=CC=CC=C2N1C3=CC=C(C=C3)OC)C(=O)C,1,2
6278,6278,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(N3CCC(CC3)(F)F)[O-],1,2
6279,6279,C1=CC=C(C=C1)CC2=CC(=CN=C2)NC(=O)C3=CC=C(O3)C4=CC(=CC=C4)[N+](=O)[O-],1,2
6280,6280,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC3=NC(=CS3)C4=CC=CC=C4,1,2
6281,6281,CCC(CC)C1=NC(=NC(=C1)[C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)COC4=CC=CC=C4)C5=CC=NC=C5,1,2
6282,6282,COC1=CC=C(C=C1)NC2CCCN(C2)C(=O)CCC3=CC=CC=C3F,1,2
6283,6283,CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CC2=CC=CC=C2)C(=O)CCl,1,2
6284,6284,C=CCC1=CC(=C(C=C1)O)C2=CC(=C(C=C2)O)CC=C,1,2
6285,6285,C1CN(CCN1C2=NC(=NC3=CC=CC=C32)C4=CC=CS4)S(=O)(=O)C5=CC6=CC=CC=C6C=C5,0,2
6286,6286,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)OC,0,2
6287,6287,CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)N(CCC3)C(=O)C4=CC=CS4,1,2
6288,6288,CCCCCCOC1=CC=C(C=C1)OC(=O)C2=CC=NC=C2,1,2
6289,6289,CC1=CC2=C(C=C1)C(=CO2)CC(=O)NC3=C(C4=C(S3)CCC4)C(=O)OC,1,2
6290,6290,C1CCC2=C(CC1)SC3=NC=NC(=C23)NC(=O)C4=CC=CO4,1,2
6291,6291,C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC(=CC=C3)[N+](=O)[O-],1,2
6292,6292,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC5=C(CCCC5)C=C4,1,2
6293,6293,CC1(CC2CC(C1)(CN2S(=O)(=O)C3=CC=C(C=C3)C(=O)NC4=CC=C(C=C4)Cl)C)C,1,2
6294,6294,C1=CC(=CC(=C1)Cl)C2=CC=C(C=C2)C3=NN=C(O3)CCCC4=NC5=C(C=CC=N5)C=C4,1,2
6295,6295,CC1=C(C=CC(=C1)F)N2CCC(CC2)N3C[C@@H]([C@H](C3)NC(=O)C)C4CC4,1,2
6296,6296,CCOC(=O)C1=C(N(C(=C1C)C2=CC=CC=C2)CC(=O)NCC3=CC=CC=C3)C,1,2
6297,6297,CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CCCC(=O)NC(C)C4=CC=CC=C4)C)C,1,2
6298,6298,CCOC(=O)C1=C(C(=C(N1)C)CCC(=O)N2CCN(CC2)C3=C(C=CC(=C3)C)C)C,1,2
6299,6299,CC1=CC(=NC=C1)N=C(N)N2CCN(CC2)C3=CC=CC(=C3)C(F)(F)F,1,2
6300,6300,CN(C)C1=CC=C(C=C1)C2=NN3C(=NN=C3S2)C4=CC=CC=C4OC,1,2
6301,6301,CC1=NOC2=NC=NC(=C12)NCCC3=C(C=C(C=C3)OC)OC,1,2
6302,6302,CC1=CC=C(C=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N,1,2
6303,6303,CSC1=CC=CC=C1N2CCN(CC2)CCCCCC(=O)NC3CCCC4=CC=CC=C34,1,2
6304,6304,CC1=CC(=CC=C1)NCC2=C3C=CC=NC3=C(C=C2)O,0,2
6305,6305,C1CC2(CCN(CC2)C(=O)C3=CC=NC=C3)CN(C1)C(C4=CC=CC=C4)C5=CC=CC=C5,1,2
6306,6306,CC1=CC(=C(N1C2=CC=C(C=C2)Br)C)C3=NN=C4N3CCCCC4,1,2
6307,6307,C1C2CC3CC1CC(C2)(C3)NCC(=O)C4=CC=C(C=C4)Cl,1,2
6308,6308,COC1=CC=CC=C1CNC2=CC=C(C=C2)N3CCCCC3,1,2
6309,6309,CCOC(=O)C1CCN(CC1)C2=NC(=CS2)C3=CC=C(C=C3)Br,1,2
6310,6310,CC(=O)NC1=CC=C(C=C1)OCC2=C(C=CC(=C2)C3=NC4=CC=CC=C4C(=O)N3CC5=CC=CO5)OC,0,2
6311,6311,CC1=CC=CC=C1S(=O)(=O)N2CCCC(C2)CCC(=O)NCCN(C)C3CCCCC3,1,2
6312,6312,CC1=CC=C(C=C1)CN2CCOC[C@H]2C3=NC=C(N3)C4=CC(=CC=C4)F,1,2
6313,6313,CCOC(=O)C1=NN(C(=O)C2=C(SC=C21)N)C3=CC=CC=C3,1,2
6314,6314,CC1CCC(CC1)NC(=O)C2=CC3=C(C=C2)SC4=CC=CC=C4C(=O)N3CC5=CC=CC=C5F,0,2
6315,6315,CC1=CC=C(C=C1)N2C(=C3C(=NN=C(C3=N2)N4CCCC(C4)C(=O)NCC5=CC=CC=C5C)C)C,1,2
6316,6316,CC1=CC(=C(N1C2=CC=CC3=CC=CC=C32)C)C4=NN=C5N4CCCCC5,1,2
6317,6317,CC1=CC(=C(N1C2=CC=C(C=C2)C(F)(F)F)C)C3=NN=C4N3CCCCC4,1,2
6318,6318,C1CCN(CC1)C2=NC=C(C3=CC=CC=C32)C(=O)N4CCN(CC4)C5=CC=CC=N5,1,2
6319,6319,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC(=C(C=C4)C)C,1,2
6320,6320,C1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)NCC4=CC=CO4.Cl,1,2
6321,6321,COC1=CC(=CC(=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N)OC,1,2
6322,6322,C[C@@H](CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C,1,2
6323,6323,CNC1=NC2=C(S1)C(CC(=O)N2)C3=CC=C(C=C3)Cl,1,2
6324,6324,C[C@@H]1[C@H]([C@@](C[C@@H]([C@@]2([C@@H]3[C@]1(CCC2C)CCC3=O)C)OC(=O)CSC(C)(C)CNC(=O)[C@H](C(C)C)N)(C)C=C)O,1,2
6325,6325,C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC=C(C=C3)Br,1,2
6326,6326,CC1=C2C(=C3C=C(C=CC3=N1)S(=O)(=O)N4CCOCC4)C(=O)N(C2=O)CCOC(=O)C,1,2
6327,6327,CCOC1=CC(=C(C=C1)OCC)NC(=O)C(C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(S3)Br,0,2
6328,6328,C1=CC=C(C(=C1)CNC2=CC=C(C=C2)O)OCC3=CC=CC=C3Cl,1,2
6329,6329,CC1CCCN(C1)C2=C(C=C3C(=C2)N(C=C(C3=O)S(=O)(=O)C4=CC=CC(=C4)C)CC5=CC=CC=C5)F,1,2
6330,6330,CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC=CC=C3C(F)(F)F,1,2
6331,6331,C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@@H]1CC[C@@](O3)(OO4)C)CCC(=O)NC5=CC=C(C=C5)F)C,1,2
6332,6332,CCOC1=C(C(=CC(=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC=C4)C=CS3)F)OCC,0,2
6333,6333,CC(C)(C)OC(=O)N[C@@H](CC1=CC=C(C=C1)OS(=O)(=O)C2=CC=CC3=C2C=CN=C3)C(=O)N4CCCN(CC4)C(=O)OC(C)(C)C,1,2
6334,6334,C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC(=CC=C3)C(F)(F)F,1,2
6335,6335,COC(=O)C1=CC(=NC=C1)C2=NC=CC(=C2)C(=O)NCCC3=CC=CC=C3,1,2
6336,6336,CC1=CC=CC=C1N(C)C2CN(C2)[S+](=O)(C3=CC=CC(=C3)C(F)(F)F)[O-],1,2
6337,6337,CCC1=CC(=CC=C1)NC(=O)CSC2=NC3=CC=CC=C3N=C2N4CCCCC4,1,2
6338,6338,CN1C2=CC=CC=C2C3=C(C1=O)C=C(S3)C(=O)NCCCN4CCN(CC4)C5=CC=CC=C5F,1,2
6339,6339,CN1C2=C(CN(CC2)CC3=CC=C(C=C3)OC)C(=O)N4C1=C(C=N4)C(=O)N5CCN(CC5)C6=CC=CC=C6OC,1,2
6340,6340,CC1=NN2CCCN(C2=C1C3=CC=CC=C3C4=CC=CC=C4)CC5=CC=C(C=C5)O,0,2
6341,6341,CC1=C2C(=NC3=C(C=CC(=C3)C(=O)NCC4=CC=CC=C4Cl)SC2=C(C=C1)C)C,1,2
6342,6342,CC1=C(C=C(C=C1)NC(=O)N(CC2=CN(C3=CC=CC=C32)C)C4CCCCC4)C,1,2
6343,6343,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C.CS(=O)(=O)O.CS(=O)(=O)O,1,2
6344,6344,C1CN(CCN1C2=CC=CC=C2F)C(=O)C3=C(N(N=C3)C4=CC(=CC=C4)F)N5C=CC=C5,1,2
6345,6345,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,1,2
6346,6346,CN(C)CCNC(=O)C1=C2C=CNC2=CC(=N1)C3=CC=CC=C3,1,2
6347,6347,COC1=CC=C(C=C1)C2=NN3C(=NN=C3SC2)C4=CC=NC=C4,1,2
6348,6348,CCN1C2=C(C=C1C(=O)NCCC3=CC=C(C=C3)OC)SC=C2,1,2
6349,6349,CC1=CC(=C(N1C2=CC=C(C=C2)C(C)(C)C)C)C3=NN=C4N3CCCCC4,1,2
6350,6350,CC1=CC(=C(N1C2=CC=C(C=C2)Cl)C)C3=NN=C4N3CCCCC4,1,2
6351,6351,CC1=CC(=C(N1C2=CC(=C(C=C2)Cl)Cl)C)C3=NN=C4N3CCCCC4,1,2
6352,6352,C1=CC=C(C=C1)CN2C3=C(C=C2C(=O)NCCC4=CC(=C(C=C4)OCC(F)(F)F)OCC(F)(F)F)SC=C3,1,2
6353,6353,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CO4,1,2
6354,6354,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC(=C4)C)C=CC=N3)OCC,1,2
6355,6355,CC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)S(=O)(=O)N3CCCCCC3,1,2
6356,6356,C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC(=CC=C3)Cl,1,2
6357,6357,CCN(CCCO)CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F,0,2
6358,6358,CN1C=C2CCN(CC3=C2C1=CC=C3)C(=O)C4=CC(=C(C=C4)F)Cl,1,2
6359,6359,C[C@H]1CC[C@@H](CN1C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)NC)C(=O)NC5CCCCC5,1,2
6360,6360,COC1=C(C=C(C=C1)CCNC(=O)CN2C3=C(C=CC(=C3)F)N4C=CC=C4C2=O)OC,1,2
6361,6361,C1CC2(CCN(CC2)C(=O)C3=NC=CN=C3)CN(C1)C(C4=CC=CC=C4)C5=CC=CC=C5,0,2
6362,6362,CC1=CC=C(C=C1)OCCN2C3=CC=CC=C3N=C2CCNC(=O)C4=CC=C(C=C4)Cl,1,2
6363,6363,CC1=CC(=CC(=C1OCC2=C(C=CC(=C2)C3NC4=CC=CC=C4C(=O)N3CC5=CN=CC=C5)OC)C)NC(=O)C,1,2
6364,6364,CC1=CC(=CC=C1)N2C=NC3=C2C=CC(=C3)C(=O)N4CCCC(C4)C(C)C,1,2
6365,6365,CC1=CN=C(N=C1NCC2CN(C2)C3=NC=CN=C3)C4=CC=CC=C4C(F)F,1,2
6366,6366,CC1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)N(C(=O)C3(C)C)CC(=O)NCC4=CC=CO4,1,2
6367,6367,C1=CC=C(C=C1)N[S+](=O)(C2=CC=C(C=C2)NCC3=C(C=C(C=C3)Cl)O)[O-],1,2
6368,6368,CC1=C(C(=CC=C1)C)C(=O)NC2=CC(=C(C=C2)OC)[S+](=O)(N3CCCCCC3)[O-],1,2
6369,6369,C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC(=CC=C3)Br,1,2
6370,6370,CN(C)C1=CC(=CC=C1)OC2=C(C=C3C(=C2)NC(=O)C34CCN(CC4)C5=NC=CN=C5)OC,1,2
6371,6371,CC1=NN2CCCN(C2=C1C3=CC=CC=C3OC4=CC=CC=C4)CC5=CC=CC=C5O,1,2
6372,6372,CC1=CC(=C(C=C1Cl)OC)NC2=C3CCCC3=NC4=CC=CC=C42,1,2
6373,6373,C1CN(CCC1C(=O)NCC2=CC=CC=C2)C3=NC(=CS3)C4=CC=C(C=C4)Br,1,2
6374,6374,C1CC1NC(=O)C2=CC=C(O2)CSCC3=CC=CC=C3Cl,1,2
6375,6375,C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC=CC(=C3)C#N,1,2
6376,6376,CC1CC2=C(N1C(=O)C3CCC3)C=CC(=C2)S(=O)(=O)NCC4=CC=C(C=C4)N(C)C,1,2
6377,6377,CN1CCN(CC1)C2=CC=C(C=C2)NC3=C4C=CC=CC4=NC5=CC=CC=C53,1,2
6378,6378,CN1CCN(CC1)C(=O)CC2=CNC3=C2C=C(C=N3)C4=CC=CC=C4OC5=CC=CC=C5,1,2
6379,6379,CCC1=CC(=C(C(=C1O)C(=O)NC[C@@H]2CCCN2CC)OC)Cl.Cl,1,2
6380,6380,C1CN(CCC1C(=O)NCCC2=CC=CC=C2)C3=NC(=CS3)C4=CC=C(C=C4)Br,0,2
6381,6381,C1CN(CCC1C(=O)N)C2=NC=CC(=N2)C3=CC4=C(C=C3)OCCO4,1,2
6382,6382,CC1=C(C2=CC=CC=C2N1)CN3CCN(CC3)C4=CC=CC=N4,1,2
6383,6383,CC1=CC=C(C=C1)CSCC2=CC=C(O2)C(=O)NC3CC3,1,2
6384,6384,C1OC2=C(O1)C=C(C=C2)C3=NN4C(=NN=C4S3)C5=CC=CC=C5Cl,1,2
6385,6385,CCN(C1=CC=CC=C1)S(=O)(=O)C2=C(N=C3N(C2=O)C(=CS3)C)C,1,2
6386,6386,COC1=C(C=C(C=C1)C(=O)NC2=CC3=C(C=C2)SC4=CC=CC=C4C(=O)N3C5CCCC5)OC,1,2
6387,6387,C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC4=C(C=C3)OCO4,1,2
6388,6388,CCOC(=O)C1CCN(CC1)C(=O)C2(CCC2)NC(=O)NC3=CC=CC=C3Cl,1,2
6389,6389,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=CC=C2)S(=O)(=O)N3CCCCC3,1,2
6390,6390,CCOC1=C(C=C(C=C1)CCN(C)C(=O)C2=CC3=C(N2CC4=CC=CC=C4)C=CS3)OCC,1,2
6391,6391,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC(=C4)C)N=CC=C3)OCC,1,2
6392,6392,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC(=N4)C)N=CC=C3)OCC,1,2
6393,6393,CSC1=NC2=C(C3=CC=CC=C3N2CCC4=CC=CC=C4)N=N1,1,2
6394,6394,C[C@H]1[C@@H]2CC[C@]3(CC4=C([C@H]([C@@H]3[C@H]2OC1=O)C)N=C(S4)NS(=O)(=O)CC5=CC=CC=C5)C,1,2
6395,6395,CC(C)C1=CC=C(C=C1)OCC2=NC3=C(N2CC4=CC=CC=C4)C(=O)N(CCN3)CC5CCOCC5,1,2
6396,6396,CC1=CC=CC=C1C(C(=O)NC2CCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=NC5=CC=CC=C54,1,2
6397,6397,CN(C)C1=CC=CC(=C1)C2=NC(=NC=C2)N3CCC(CC3)C(=O)N,1,2
6398,6398,CC1=CC(=CC=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N,1,2
6399,6399,C1=CC(=CN=C1)CNC(=O)CC2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl,1,2
6400,6400,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC=CC(=C2)C(=O)C3=CC=CC=C3)OCC,1,2
6401,6401,C1CN(CCC12C(=O)N(CN2C3=CC=CC=C3)CC4=CC(=CC=C4)F)CCCC(=O)C5=CC=C(C=C5)F,1,2
6402,6402,CC1=CC=C(C=C1)N2C(=C(C=N2)C(=O)NCCC3=CNC4=C3C=C(C=C4)OC)C5CCN(CC5)C(=O)OC(C)(C)C,1,2
6403,6403,COC1=C(C(=C(C=C1)CN2CCC3=NC(=NC=C3C2)N4CCN(CC4)C5=CC=C(C=C5)F)OC)OC,1,2
6404,6404,C1=CC=C(C=C1)CCCNC(=O)C2=CC=CC(=C2)C3=CC(=C4C(=C3)C=CC=N4)O,0,2
6405,6405,CC1=CC(=CC=C1)N2C(=CC(=C2C)C=C(C#N)C#N)C,1,2
6406,6406,CN(CC1=CC=CC=C1)C(=O)C2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC=C3,1,2
6407,6407,CC1=CC(=CC=C1)N2C3=C(C(SCC(=O)N3)C4=CC=CC=C4Cl)C(=N2)C,1,2
6408,6408,CCOC(=O)C1=NC2=CC=CC=C2C(=N1)NC3=CC=C(C=C3)N4CCC(CC4)C,1,2
6409,6409,CC1=CC=C(C=C1)N2C(=CC(=C2C)C3=NN=C4N3CCCCC4)C,1,2
6410,6410,CC1CCCCC1N(CC2=CC(=C(C=C2)OC)OC)S(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)N(C)C,1,2
6411,6411,CC1=CC(=NC(=N1)N2CCCC(C2)C(=O)NCCC3=CC=C(C=C3)F)C,1,2
6412,6412,CC1=CC=C(C=C1)OCCN2C3=CC=CC=C3N=C2CCNC(=O)C4CCCCC4,1,2
6413,6413,COC1=CC=C(C=C1)C2NC3=CC=CC=C3C(=O)N2CC4=CC=CO4,1,2
6414,6414,CC1=NC2=C(C(=CS2)C3=CC=CC=C3)C(=N1)SC4=NN=NN4C,1,2
6415,6415,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=CC=CC=C3O2)OCC,1,2
6416,6416,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(S2)CCC3)OCC,1,2
6417,6417,CC1=CC=C(C=C1)OCCN2C3=CC=CC=C3N=C2CCNC(=O)C4=CC=CC=C4Br,1,2
6418,6418,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=CC=C2)S(=O)(=O)N3CCCCCC3,1,2
6419,6419,CC1=CC(=CC=C1)N2C=NC3=C2C=CC(=C3)C(=O)N4CCCC(C4)(C)C,1,2
6420,6420,CC(C)OC1=CC=C(C=C1)C2=NN(C(=O)C=C2)CC(=O)NCCC3=CC=CC=C3,1,2
6421,6421,CC(C)(C)C1=CC=C(C=C1)C2=NN(C(=O)C=C2)CC(=O)NCCC3=CC=CC=C3,1,2
6422,6422,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC3=NC=CS3,1,2
6423,6423,CC1=C2C(=CC=C1)N=C(O2)NC3=NC(C4=C(N3)CCCC4=O)C5=C(C=NN5)Cl,1,2
6424,6424,CC1=C(C(=CC=C1)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(N3CCCCCC3)[O-],1,2
6425,6425,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=NC=C4)C=CS3)OCC,1,2
6426,6426,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CCN(C)C)C=CS3)OCC,1,2
6427,6427,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CCN4CCOCC4)C=CS3)OCC,1,2
6428,6428,COC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,1,2
6429,6429,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=CC=CC=C3N2CC4=CC=CC(=N4)C)OCC,1,2
6430,6430,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=CC=CC=C3N2CCN4CCOCC4)OCC,1,2
6431,6431,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O,1,2
6432,6432,COC1=CC=CC=C1CNS(=O)(=O)C2=CC=C(C=C2)C3=CN=C(O3)C4CC4,1,2
6433,6433,CC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC4=C(S3)CCC4,1,2
6434,6434,CC1=CC(=CC=C1)N(C)C2=NC3=CC=CC=C3C4=NN=C(N42)C,1,2
6435,6435,CC1CC(N(C2=CC=CC=C12)C(=O)CN3C(=O)C4=CC=CC=C4C3=O)(C)C,1,2
6436,6436,CC1=CC2=C(C=C1)OCCN2S(=O)(=O)C3=C(C=CC(=C3)C4=C(C(=NO4)C)C)C,1,2
6437,6437,CC1=NC2=C(S1)C=C(C=C2)NC(=O)C3=C(C=CC(=C3)S(=O)(=O)N(C)C4=CC=CC=C4)Cl,1,2
6438,6438,CC1=CC(=C(C=C1)OC)NC2=C3CCCC3=NC4=CC=CC=C42,1,2
6439,6439,C1CN(CC2=C1C(=O)N(N2CC3=CN=CC=C3)CCC4=CC=CC=C4)C(=O)C5=CC6=CC=CC=C6N5,1,2
6440,6440,CCNC(=O)C1=COC(=N1)COC2=CC3=C(CCN(C3C4=CC=C(C=C4)F)C(=O)CC(C)C)C=C2,1,2
6441,6441,CC1=C2C(=NC3=C(C=CC(=C3)C(=O)NCCC4=CC=CC=C4)SC2=C(C=C1)C)C,1,2
6442,6442,C1CN(CCC1C(=O)NC2=CC=CC=C2)C3=NC(=CS3)C4=CC=C(C=C4)Br,1,2
6443,6443,CSC1=CC=C(C=C1)C2=CN=C(S2)N3CCC(CC3)C(=O)N,1,2
6444,6444,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O.C(C(C(=O)O)O)(C(=O)O)O,1,2
6445,6445,COC1=CC=C(C=C1)C2=C(NN=C2)C3=CC=C(C=C3)OC,1,2
6446,6446,COC1=CC(=C(C=C1)OC)N2C(=O)C(=C(C2=O)Cl)N3CCCCC3,1,2
6447,6447,C=CC1=CC=C(C=C1)C(=O)N2CCCC(C2)CCC(=O)N3CCN(CC3)C4=CC=CC=N4,1,2
6448,6448,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC=CC=C2)OCC,1,2
6449,6449,CCOC(=O)C1CCN(CC1)C(=O)C2(CCCC2)NC(=O)NC3=CC=CC=C3Cl,1,2
6450,6450,CCOC(=O)CCNC1=CC(=NC(=N1)C2=CC=CC=N2)N3CCC4=CC=CC=C4CC3,1,2
6451,6451,CCOC(=O)C1=CC2=C(C=C1)N(C(=C2C(=O)C)C)C3=CC=C(C=C3)OC,1,2
6452,6452,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC=N4)C=CS3)OCC,1,2
6453,6453,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=CC=CC=C3N2CC4=CC=CC=N4)OCC,1,2
6454,6454,C1CCN(CC1)C2=NC=NC3=C2C=CC(=C3)NC(=O)C4=CC(=CC(=C4)F)F,1,2
6455,6455,COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C4=CC=C(C=C4)I,1,2
6456,6456,C1=CSC(=C1)C(=O)C2=NON=C2C(=O)C3=CC=CS3,1,2
6457,6457,CC1=C(C2=C(O1)C=CC(=C2)N(C(=O)OC3=CC=CC=C3)S(=O)(=O)C4=CC=CC=C4)C(=O)C,1,2
